date,station,name,latitude,longitude,datatype,value
2020-01-15T00:00:00,GHCND:CHM00054916,"YANZHOU, CH",35.567,116.85,TMIN,-7.5
2020-01-15T00:00:00,GHCND:CHM00055228,"SHIQUANHE, CH",32.5,80.083,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00055228,"SHIQUANHE, CH",32.5,80.083,TAVG,-11.1
2020-01-15T00:00:00,GHCND:CHM00055228,"SHIQUANHE, CH",32.5,80.083,TMAX,-4.7
2020-01-15T00:00:00,GHCND:CHM00055228,"SHIQUANHE, CH",32.5,80.083,TMIN,-19.6
2020-01-15T00:00:00,GHCND:CHM00055279,"BAINGOIN, CH",31.367,90.017,PRCP,20.1
2020-01-15T00:00:00,GHCND:CHM00055279,"BAINGOIN, CH",31.367,90.017,TAVG,-9.4
2020-01-15T00:00:00,GHCND:CHM00055279,"BAINGOIN, CH",31.367,90.017,TMAX,1.3
2020-01-15T00:00:00,GHCND:CHM00055279,"BAINGOIN, CH",31.367,90.017,TMIN,-16.8
2020-01-15T00:00:00,GHCND:CHM00055299,"NAGQU, CH",31.483,92.067,PRCP,50
2020-01-15T00:00:00,GHCND:CHM00055299,"NAGQU, CH",31.483,92.067,SNWD,51
2020-01-15T00:00:00,GHCND:CHM00055299,"NAGQU, CH",31.483,92.067,TAVG,-12.3
2020-01-15T00:00:00,GHCND:CHM00055299,"NAGQU, CH",31.483,92.067,TMAX,2.3
2020-01-15T00:00:00,GHCND:CHM00055299,"NAGQU, CH",31.483,92.067,TMIN,-20.5
2020-01-15T00:00:00,GHCND:CHM00055472,"XAINZA, CH",30.95,88.633,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00055472,"XAINZA, CH",30.95,88.633,TAVG,-7.2
2020-01-15T00:00:00,GHCND:CHM00055472,"XAINZA, CH",30.95,88.633,TMAX,2.8
2020-01-15T00:00:00,GHCND:CHM00055472,"XAINZA, CH",30.95,88.633,TMIN,-13.3
2020-01-15T00:00:00,GHCND:CHM00055578,"XIGAZE, CH",29.25,88.883,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00055578,"XIGAZE, CH",29.25,88.883,TAVG,-2.6
2020-01-15T00:00:00,GHCND:CHM00055578,"XIGAZE, CH",29.25,88.883,TMAX,10.4
2020-01-15T00:00:00,GHCND:CHM00055578,"XIGAZE, CH",29.25,88.883,TMIN,-14
2020-01-15T00:00:00,GHCND:CHM00055591,"LHASA, CH",29.667,91.133,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00055591,"LHASA, CH",29.667,91.133,TAVG,3.2
2020-01-15T00:00:00,GHCND:CHM00055591,"LHASA, CH",29.667,91.133,TMAX,14.1
2020-01-15T00:00:00,GHCND:CHM00055591,"LHASA, CH",29.667,91.133,TMIN,-7.8
2020-01-15T00:00:00,GHCND:CHM00056004,"TUOTUOHE, CH",34.217,92.433,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00056004,"TUOTUOHE, CH",34.217,92.433,TAVG,-13.8
2020-01-15T00:00:00,GHCND:CHM00056004,"TUOTUOHE, CH",34.217,92.433,TMAX,0.6
2020-01-15T00:00:00,GHCND:CHM00056004,"TUOTUOHE, CH",34.217,92.433,TMIN,-21.6
2020-01-15T00:00:00,GHCND:CHM00056021,"QUMARLEB, CH",34.133,95.783,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00056021,"QUMARLEB, CH",34.133,95.783,TAVG,-8.3
2020-01-15T00:00:00,GHCND:CHM00056021,"QUMARLEB, CH",34.133,95.783,TMAX,3
2020-01-15T00:00:00,GHCND:CHM00056021,"QUMARLEB, CH",34.133,95.783,TMIN,-17.4
2020-01-15T00:00:00,GHCND:CHM00056029,"YUSHU, CH",33,96.967,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00056029,"YUSHU, CH",33,96.967,TAVG,-6.3
2020-01-15T00:00:00,GHCND:CHM00056029,"YUSHU, CH",33,96.967,TMAX,7.5
2020-01-15T00:00:00,GHCND:CHM00056029,"YUSHU, CH",33,96.967,TMIN,-15.8
2020-01-15T00:00:00,GHCND:CHM00056033,"MADOI, CH",34.917,98.217,PRCP,50
2020-01-15T00:00:00,GHCND:CHM00056033,"MADOI, CH",34.917,98.217,TAVG,-10.3
2020-01-15T00:00:00,GHCND:CHM00056033,"MADOI, CH",34.917,98.217,TMAX,-1
2020-01-15T00:00:00,GHCND:CHM00056033,"MADOI, CH",34.917,98.217,TMIN,-18.7
2020-01-15T00:00:00,GHCND:CHM00056046,"DARLAG, CH",33.75,99.65,PRCP,50
2020-01-15T00:00:00,GHCND:CHM00056046,"DARLAG, CH",33.75,99.65,SNWD,51
2020-01-15T00:00:00,GHCND:CHM00056046,"DARLAG, CH",33.75,99.65,TAVG,-7.7
2020-01-15T00:00:00,GHCND:CHM00056046,"DARLAG, CH",33.75,99.65,TMAX,3.6
2020-01-15T00:00:00,GHCND:CHM00056046,"DARLAG, CH",33.75,99.65,TMIN,-15.4
2020-01-15T00:00:00,GHCND:CHM00056079,"RUO ERGAI, CH",33.583,102.967,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00056079,"RUO ERGAI, CH",33.583,102.967,TAVG,-4.1
2020-01-15T00:00:00,GHCND:CHM00056079,"RUO ERGAI, CH",33.583,102.967,TMAX,10.8
2020-01-15T00:00:00,GHCND:CHM00056079,"RUO ERGAI, CH",33.583,102.967,TMIN,-13.9
2020-01-15T00:00:00,GHCND:CHM00056080,"HEZUO, CH",35,102.9,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00056080,"HEZUO, CH",35,102.9,TAVG,-7.7
2020-01-15T00:00:00,GHCND:CHM00056080,"HEZUO, CH",35,102.9,TMIN,-13.6
2020-01-15T00:00:00,GHCND:CHM00056096,"WUDU, CH",33.4,104.917,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00056096,"WUDU, CH",33.4,104.917,TAVG,4.4
2020-01-15T00:00:00,GHCND:CHM00056096,"WUDU, CH",33.4,104.917,TMAX,8.8
2020-01-15T00:00:00,GHCND:CHM00056096,"WUDU, CH",33.4,104.917,TMIN,1.1
2020-01-15T00:00:00,GHCND:CHM00056106,"SOG XIAN, CH",31.883,93.783,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00056106,"SOG XIAN, CH",31.883,93.783,SNWD,41
2020-01-15T00:00:00,GHCND:CHM00056106,"SOG XIAN, CH",31.883,93.783,TAVG,-14
2020-01-15T00:00:00,GHCND:CHM00056106,"SOG XIAN, CH",31.883,93.783,TMAX,-0.4
2020-01-15T00:00:00,GHCND:CHM00056106,"SOG XIAN, CH",31.883,93.783,TMIN,-24.2
2020-01-15T00:00:00,GHCND:CHM00056116,"DENGQEN, CH",31.417,95.6,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00056116,"DENGQEN, CH",31.417,95.6,TAVG,-4.8
2020-01-15T00:00:00,GHCND:CHM00056116,"DENGQEN, CH",31.417,95.6,TMAX,6.8
2020-01-15T00:00:00,GHCND:CHM00056116,"DENGQEN, CH",31.417,95.6,TMIN,-12.3
2020-01-15T00:00:00,GHCND:CHM00056137,"QAMDO, CH",31.15,97.167,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00056137,"QAMDO, CH",31.15,97.167,TAVG,-0.1
2020-01-15T00:00:00,GHCND:CHM00056137,"QAMDO, CH",31.15,97.167,TMAX,14.3
2020-01-15T00:00:00,GHCND:CHM00056137,"QAMDO, CH",31.15,97.167,TMIN,-9.9
2020-01-15T00:00:00,GHCND:CHM00056146,"GARZE, CH",31.617,100,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00056146,"GARZE, CH",31.617,100,TAVG,-1.2
2020-01-15T00:00:00,GHCND:CHM00056146,"GARZE, CH",31.617,100,TMAX,12.5
2020-01-15T00:00:00,GHCND:CHM00056146,"GARZE, CH",31.617,100,TMIN,-9.4
2020-01-15T00:00:00,GHCND:CHM00056172,"BARKAM, CH",31.9,102.233,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00056172,"BARKAM, CH",31.9,102.233,TAVG,1.5
2020-01-15T00:00:00,GHCND:CHM00056172,"BARKAM, CH",31.9,102.233,TMAX,13.2
2020-01-15T00:00:00,GHCND:CHM00056172,"BARKAM, CH",31.9,102.233,TMIN,-6.7
2020-01-15T00:00:00,GHCND:CHM00056182,"SONGPAN, CH",32.65,103.567,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00056182,"SONGPAN, CH",32.65,103.567,TAVG,-1.4
2020-01-15T00:00:00,GHCND:CHM00056182,"SONGPAN, CH",32.65,103.567,TMAX,10.3
2020-01-15T00:00:00,GHCND:CHM00056182,"SONGPAN, CH",32.65,103.567,TMIN,-10.6
2020-01-15T00:00:00,GHCND:CHM00056187,"WENJIANG, CH",30.75,103.867,PRCP,0.5
2020-01-15T00:00:00,GHCND:CHM00056187,"WENJIANG, CH",30.75,103.867,TAVG,6.1
2020-01-15T00:00:00,GHCND:CHM00056187,"WENJIANG, CH",30.75,103.867,TMAX,8.5
2020-01-15T00:00:00,GHCND:CHM00056187,"WENJIANG, CH",30.75,103.867,TMIN,5
2020-01-15T00:00:00,GHCND:CHM00056257,"LITANG, CH",30,100.267,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00056257,"LITANG, CH",30,100.267,TAVG,-1.4
2020-01-15T00:00:00,GHCND:CHM00056257,"LITANG, CH",30,100.267,TMAX,10.3
2020-01-15T00:00:00,GHCND:CHM00056257,"LITANG, CH",30,100.267,TMIN,-11.4
2020-01-15T00:00:00,GHCND:CHM00056294,"CHENGDU, CH",30.667,104.017,TAVG,7
2020-01-15T00:00:00,GHCND:CHM00056444,"DEQEN, CH",28.45,98.883,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00056444,"DEQEN, CH",28.45,98.883,TAVG,-0.8
2020-01-15T00:00:00,GHCND:CHM00056444,"DEQEN, CH",28.45,98.883,TMAX,9.3
2020-01-15T00:00:00,GHCND:CHM00056444,"DEQEN, CH",28.45,98.883,TMIN,-7.6
2020-01-15T00:00:00,GHCND:CHM00056462,"JIULONG, CH",29,101.5,TAVG,2.9
2020-01-15T00:00:00,GHCND:CHM00056462,"JIULONG, CH",29,101.5,TMAX,17.3
2020-01-15T00:00:00,GHCND:CHM00056462,"JIULONG, CH",29,101.5,TMIN,-5.7
2020-01-15T00:00:00,GHCND:CHM00056492,"YIBIN, CH",28.8,104.6,PRCP,1.3
2020-01-15T00:00:00,GHCND:CHM00056492,"YIBIN, CH",28.8,104.6,TAVG,7.1
2020-01-15T00:00:00,GHCND:CHM00056492,"YIBIN, CH",28.8,104.6,TMAX,9.3
2020-01-15T00:00:00,GHCND:CHM00056492,"YIBIN, CH",28.8,104.6,TMIN,6.6
2020-01-15T00:00:00,GHCND:CHM00056571,"XICHANG, CH",27.9,102.267,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00056571,"XICHANG, CH",27.9,102.267,TAVG,14.3
2020-01-15T00:00:00,GHCND:CHM00056571,"XICHANG, CH",27.9,102.267,TMAX,21.6
2020-01-15T00:00:00,GHCND:CHM00056571,"XICHANG, CH",27.9,102.267,TMIN,4
2020-01-15T00:00:00,GHCND:CHM00056651,"LIJING, CH",26.833,100.467,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00056651,"LIJING, CH",26.833,100.467,TAVG,10.5
2020-01-15T00:00:00,GHCND:CHM00056651,"LIJING, CH",26.833,100.467,TMAX,17.4
2020-01-15T00:00:00,GHCND:CHM00056651,"LIJING, CH",26.833,100.467,TMIN,5.9
2020-01-15T00:00:00,GHCND:CHM00056671,"HUILI, CH",26.65,102.25,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00056671,"HUILI, CH",26.65,102.25,TAVG,11.3
2020-01-15T00:00:00,GHCND:CHM00056671,"HUILI, CH",26.65,102.25,TMAX,19.9
2020-01-15T00:00:00,GHCND:CHM00056671,"HUILI, CH",26.65,102.25,TMIN,2
2020-01-15T00:00:00,GHCND:CHM00056739,"TENGCHONG, CH",25.117,98.483,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00056739,"TENGCHONG, CH",25.117,98.483,TAVG,8.5
2020-01-15T00:00:00,GHCND:CHM00056739,"TENGCHONG, CH",25.117,98.483,TMAX,17.1
2020-01-15T00:00:00,GHCND:CHM00056739,"TENGCHONG, CH",25.117,98.483,TMIN,2.5
2020-01-15T00:00:00,GHCND:CHM00056768,"CHUXIONG, CH",25.017,101.517,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00056768,"CHUXIONG, CH",25.017,101.517,TAVG,13.6
2020-01-15T00:00:00,GHCND:CHM00056768,"CHUXIONG, CH",25.017,101.517,TMAX,20.2
2020-01-15T00:00:00,GHCND:CHM00056768,"CHUXIONG, CH",25.017,101.517,TMIN,5.5
2020-01-15T00:00:00,GHCND:CHM00056778,"KUNMING, CH",25.017,102.683,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00056778,"KUNMING, CH",25.017,102.683,TAVG,11.8
2020-01-15T00:00:00,GHCND:CHM00056778,"KUNMING, CH",25.017,102.683,TMAX,19.7
2020-01-15T00:00:00,GHCND:CHM00056778,"KUNMING, CH",25.017,102.683,TMIN,2.5
2020-01-15T00:00:00,GHCND:CHM00056951,"LINCANG, CH",23.95,100.217,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00056951,"LINCANG, CH",23.95,100.217,TAVG,12.4
2020-01-15T00:00:00,GHCND:CHM00056951,"LINCANG, CH",23.95,100.217,TMAX,22.5
2020-01-15T00:00:00,GHCND:CHM00056951,"LINCANG, CH",23.95,100.217,TMIN,5.3
2020-01-15T00:00:00,GHCND:CHM00056954,"LANCANG, CH",22.567,99.933,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00056954,"LANCANG, CH",22.567,99.933,TAVG,14.5
2020-01-15T00:00:00,GHCND:CHM00056954,"LANCANG, CH",22.567,99.933,TMAX,25.7
2020-01-15T00:00:00,GHCND:CHM00056954,"LANCANG, CH",22.567,99.933,TMIN,6.4
2020-01-15T00:00:00,GHCND:CHM00056964,"SIMAO, CH",22.767,100.983,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00056964,"SIMAO, CH",22.767,100.983,TAVG,15.5
2020-01-15T00:00:00,GHCND:CHM00056964,"SIMAO, CH",22.767,100.983,TMAX,23.9
2020-01-15T00:00:00,GHCND:CHM00056964,"SIMAO, CH",22.767,100.983,TMIN,7.5
2020-01-15T00:00:00,GHCND:CHM00056985,"MENGZI, CH",23.383,103.383,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00056985,"MENGZI, CH",23.383,103.383,TAVG,17.6
2020-01-15T00:00:00,GHCND:CHM00056985,"MENGZI, CH",23.383,103.383,TMAX,23.4
2020-01-15T00:00:00,GHCND:CHM00056985,"MENGZI, CH",23.383,103.383,TMIN,12.1
2020-01-15T00:00:00,GHCND:CHM00057014,"BEIDAO, CH",34.567,105.867,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00057014,"BEIDAO, CH",34.567,105.867,TAVG,-2.3
2020-01-15T00:00:00,GHCND:CHM00057014,"BEIDAO, CH",34.567,105.867,TMAX,0.9
2020-01-15T00:00:00,GHCND:CHM00057014,"BEIDAO, CH",34.567,105.867,TMIN,-5.7
2020-01-15T00:00:00,GHCND:CHM00057036,"XIAN, CH",34.3,108.933,TAVG,-1.2
2020-01-15T00:00:00,GHCND:CHM00057067,"LUSHI, CH",34.05,111.033,PRCP,2.8
2020-01-15T00:00:00,GHCND:CHM00057067,"LUSHI, CH",34.05,111.033,SNWD,20
2020-01-15T00:00:00,GHCND:CHM00057067,"LUSHI, CH",34.05,111.033,TAVG,-2.8
2020-01-15T00:00:00,GHCND:CHM00057067,"LUSHI, CH",34.05,111.033,TMAX,3.1
2020-01-15T00:00:00,GHCND:CHM00057067,"LUSHI, CH",34.05,111.033,TMIN,-6.5
2020-01-15T00:00:00,GHCND:CHM00057083,"ZHENGZHOU, CH",34.717,113.65,PRCP,1
2020-01-15T00:00:00,GHCND:CHM00057083,"ZHENGZHOU, CH",34.717,113.65,TAVG,-0.4
2020-01-15T00:00:00,GHCND:CHM00057083,"ZHENGZHOU, CH",34.717,113.65,TMAX,3.6
2020-01-15T00:00:00,GHCND:CHM00057083,"ZHENGZHOU, CH",34.717,113.65,TMIN,-4.7
2020-01-15T00:00:00,GHCND:CHM00057127,"HANZHONG, CH",33.067,107.033,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00057127,"HANZHONG, CH",33.067,107.033,TAVG,3.7
2020-01-15T00:00:00,GHCND:CHM00057127,"HANZHONG, CH",33.067,107.033,TMAX,5.9
2020-01-15T00:00:00,GHCND:CHM00057127,"HANZHONG, CH",33.067,107.033,TMIN,2.6
2020-01-15T00:00:00,GHCND:CHM00057131,"JINGHE, CH",34.433,108.967,PRCP,2.3
2020-01-15T00:00:00,GHCND:CHM00057131,"JINGHE, CH",34.433,108.967,SNWD,10
2020-01-15T00:00:00,GHCND:CHM00057131,"JINGHE, CH",34.433,108.967,TAVG,-0.5
2020-01-15T00:00:00,GHCND:CHM00057131,"JINGHE, CH",34.433,108.967,TMAX,2.7
2020-01-15T00:00:00,GHCND:CHM00057131,"JINGHE, CH",34.433,108.967,TMIN,-3.9
2020-01-15T00:00:00,GHCND:CHM00057237,"WANYUAN, CH",32.067,108.033,TAVG,3.8
2020-01-15T00:00:00,GHCND:CHM00057237,"WANYUAN, CH",32.067,108.033,TMAX,7.9
2020-01-15T00:00:00,GHCND:CHM00057237,"WANYUAN, CH",32.067,108.033,TMIN,3.2
2020-01-15T00:00:00,GHCND:CHM00057265,"GUANGHUA, CH",32.383,111.667,PRCP,2
2020-01-15T00:00:00,GHCND:CHM00057265,"GUANGHUA, CH",32.383,111.667,TAVG,-0.4
2020-01-15T00:00:00,GHCND:CHM00057265,"GUANGHUA, CH",32.383,111.667,TMAX,5.7
2020-01-15T00:00:00,GHCND:CHM00057265,"GUANGHUA, CH",32.383,111.667,TMIN,-0.9
2020-01-15T00:00:00,GHCND:CHM00057290,"ZHUMADIAN, CH",33,114.017,PRCP,2.3
2020-01-15T00:00:00,GHCND:CHM00057290,"ZHUMADIAN, CH",33,114.017,TAVG,-0.4
2020-01-15T00:00:00,GHCND:CHM00057290,"ZHUMADIAN, CH",33,114.017,TMAX,4.6
2020-01-15T00:00:00,GHCND:CHM00057290,"ZHUMADIAN, CH",33,114.017,TMIN,-3.2
2020-01-15T00:00:00,GHCND:CHM00057297,"XINYANG, CH",32.133,114.05,PRCP,2.8
2020-01-15T00:00:00,GHCND:CHM00057297,"XINYANG, CH",32.133,114.05,TAVG,0.1
2020-01-15T00:00:00,GHCND:CHM00057297,"XINYANG, CH",32.133,114.05,TMAX,5.9
2020-01-15T00:00:00,GHCND:CHM00057297,"XINYANG, CH",32.133,114.05,TMIN,-0.7
2020-01-15T00:00:00,GHCND:CHM00057411,"NANCHONG, CH",30.8,106.083,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00057411,"NANCHONG, CH",30.8,106.083,TAVG,6.9
2020-01-15T00:00:00,GHCND:CHM00057411,"NANCHONG, CH",30.8,106.083,TMAX,8.7
2020-01-15T00:00:00,GHCND:CHM00057411,"NANCHONG, CH",30.8,106.083,TMIN,5.9
2020-01-15T00:00:00,GHCND:CHM00057447,"ENSHI, CH",30.283,109.467,PRCP,1
2020-01-15T00:00:00,GHCND:CHM00057447,"ENSHI, CH",30.283,109.467,TAVG,4.8
2020-01-15T00:00:00,GHCND:CHM00057447,"ENSHI, CH",30.283,109.467,TMAX,6.8
2020-01-15T00:00:00,GHCND:CHM00057447,"ENSHI, CH",30.283,109.467,TMIN,4
2020-01-15T00:00:00,GHCND:CHM00057461,"YICHANG, CH",30.7,111.3,PRCP,1.5
2020-01-15T00:00:00,GHCND:CHM00057461,"YICHANG, CH",30.7,111.3,TAVG,1.1
2020-01-15T00:00:00,GHCND:CHM00057461,"YICHANG, CH",30.7,111.3,TMAX,7.1
2020-01-15T00:00:00,GHCND:CHM00057461,"YICHANG, CH",30.7,111.3,TMIN,-0.1
2020-01-15T00:00:00,GHCND:CHM00057494,"WUHAN, CH",30.6,114.05,PRCP,9.7
2020-01-15T00:00:00,GHCND:CHM00057494,"WUHAN, CH",30.6,114.05,TAVG,1.1
2020-01-15T00:00:00,GHCND:CHM00057494,"WUHAN, CH",30.6,114.05,TMAX,10
2020-01-15T00:00:00,GHCND:CHM00057494,"WUHAN, CH",30.6,114.05,TMIN,0.8
2020-01-15T00:00:00,GHCND:CHM00057516,"CHONGQING, CH",29.583,106.467,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00057516,"CHONGQING, CH",29.583,106.467,TAVG,8.3
2020-01-15T00:00:00,GHCND:CHM00057516,"CHONGQING, CH",29.583,106.467,TMAX,10.6
2020-01-15T00:00:00,GHCND:CHM00057633,"YOUYANG, CH",28.833,108.767,PRCP,0.5
2020-01-15T00:00:00,GHCND:CHM00057633,"YOUYANG, CH",28.833,108.767,TAVG,0.9
2020-01-15T00:00:00,GHCND:CHM00057633,"YOUYANG, CH",28.833,108.767,TMAX,3.2
2020-01-15T00:00:00,GHCND:CHM00057633,"YOUYANG, CH",28.833,108.767,TMIN,-0.1
2020-01-15T00:00:00,GHCND:CHM00057662,"CHANGDE, CH",29.05,111.683,PRCP,8.6
2020-01-15T00:00:00,GHCND:CHM00057662,"CHANGDE, CH",29.05,111.683,TAVG,1.6
2020-01-15T00:00:00,GHCND:CHM00057662,"CHANGDE, CH",29.05,111.683,TMAX,7.9
2020-01-15T00:00:00,GHCND:CHM00057687,"CHANGSHA, CH",28.233,112.867,PRCP,16.3
2020-01-15T00:00:00,GHCND:CHM00057687,"CHANGSHA, CH",28.233,112.867,TAVG,3.1
2020-01-15T00:00:00,GHCND:CHM00057687,"CHANGSHA, CH",28.233,112.867,TMAX,6.8
2020-01-15T00:00:00,GHCND:CHM00057687,"CHANGSHA, CH",28.233,112.867,TMIN,1.4
2020-01-15T00:00:00,GHCND:CHM00057707,"BIJIE, CH",27.3,105.233,PRCP,0.5
2020-01-15T00:00:00,GHCND:CHM00057707,"BIJIE, CH",27.3,105.233,TAVG,2.7
2020-01-15T00:00:00,GHCND:CHM00057707,"BIJIE, CH",27.3,105.233,TMAX,4
2020-01-15T00:00:00,GHCND:CHM00057707,"BIJIE, CH",27.3,105.233,TMIN,1.1
2020-01-15T00:00:00,GHCND:CHM00057745,"ZHIJIANG, CH",27.45,109.683,PRCP,3
2020-01-15T00:00:00,GHCND:CHM00057745,"ZHIJIANG, CH",27.45,109.683,TAVG,3.6
2020-01-15T00:00:00,GHCND:CHM00057745,"ZHIJIANG, CH",27.45,109.683,TMAX,6.3
2020-01-15T00:00:00,GHCND:CHM00057745,"ZHIJIANG, CH",27.45,109.683,TMIN,2.7
2020-01-15T00:00:00,GHCND:CHM00057799,"JIAN, CH",27.117,114.967,PRCP,11.7
2020-01-15T00:00:00,GHCND:CHM00057799,"JIAN, CH",27.117,114.967,TAVG,6.3
2020-01-15T00:00:00,GHCND:CHM00057799,"JIAN, CH",27.117,114.967,TMAX,7.9
2020-01-15T00:00:00,GHCND:CHM00057799,"JIAN, CH",27.117,114.967,TMIN,5.4
2020-01-15T00:00:00,GHCND:CHM00057816,"GUIYANG, CH",26.583,106.733,PRCP,2.3
2020-01-15T00:00:00,GHCND:CHM00057816,"GUIYANG, CH",26.583,106.733,TAVG,2
2020-01-15T00:00:00,GHCND:CHM00057816,"GUIYANG, CH",26.583,106.733,TMAX,3.3
2020-01-15T00:00:00,GHCND:CHM00057816,"GUIYANG, CH",26.583,106.733,TMIN,0.3
2020-01-15T00:00:00,GHCND:CHM00057866,"LINGLING, CH",26.233,111.617,PRCP,16.5
2020-01-15T00:00:00,GHCND:CHM00057866,"LINGLING, CH",26.233,111.617,TAVG,5.1
2020-01-15T00:00:00,GHCND:CHM00057866,"LINGLING, CH",26.233,111.617,TMAX,6
2020-01-15T00:00:00,GHCND:CHM00057866,"LINGLING, CH",26.233,111.617,TMIN,3.2
2020-01-15T00:00:00,GHCND:CHM00057902,"XINGREN, CH",25.433,105.183,PRCP,0.3
2020-01-15T00:00:00,GHCND:CHM00057902,"XINGREN, CH",25.433,105.183,TAVG,10.7
2020-01-15T00:00:00,GHCND:CHM00057902,"XINGREN, CH",25.433,105.183,TMAX,20.2
2020-01-15T00:00:00,GHCND:CHM00057902,"XINGREN, CH",25.433,105.183,TMIN,4.6
2020-01-15T00:00:00,GHCND:CHM00057957,"GUILIN, CH",25.333,110.3,PRCP,5.1
2020-01-15T00:00:00,GHCND:CHM00057957,"GUILIN, CH",25.333,110.3,TAVG,7.1
2020-01-15T00:00:00,GHCND:CHM00057993,"GANZHOU, CH",25.867,115,PRCP,1
2020-01-15T00:00:00,GHCND:CHM00057993,"GANZHOU, CH",25.867,115,TAVG,11.4
2020-01-15T00:00:00,GHCND:CHM00057993,"GANZHOU, CH",25.867,115,TMAX,17.4
2020-01-15T00:00:00,GHCND:CHM00057993,"GANZHOU, CH",25.867,115,TMIN,6.7
2020-01-15T00:00:00,GHCND:CHM00058027,"XUZHOU, CH",34.283,117.15,PRCP,2.5
2020-01-15T00:00:00,GHCND:CHM00058027,"XUZHOU, CH",34.283,117.15,TAVG,1.4
2020-01-15T00:00:00,GHCND:CHM00058027,"XUZHOU, CH",34.283,117.15,TMAX,3.7
2020-01-15T00:00:00,GHCND:CHM00058027,"XUZHOU, CH",34.283,117.15,TMIN,-3.9
2020-01-15T00:00:00,GHCND:CHM00058040,"GANYU, CH",34.85,119.133,PRCP,0
2020-01-15T00:00:00,GHCND:CHM00058040,"GANYU, CH",34.85,119.133,SNWD,10
2020-01-15T00:00:00,GHCND:CHM00058040,"GANYU, CH",34.85,119.133,TAVG,2
2020-01-15T00:00:00,GHCND:CHM00058040,"GANYU, CH",34.85,119.133,TMAX,4.7
2020-01-15T00:00:00,GHCND:CHM00058040,"GANYU, CH",34.85,119.133,TMIN,-5.2
2020-01-15T00:00:00,GHCND:CHM00058102,"BOXIAN, CH",33.883,115.767,PRCP,1
2020-01-15T00:00:00,GHCND:CHM00058102,"BOXIAN, CH",33.883,115.767,TAVG,0.3
2020-01-15T00:00:00,GHCND:CHM00058102,"BOXIAN, CH",33.883,115.767,TMAX,4.8
2020-01-15T00:00:00,GHCND:CHM00058102,"BOXIAN, CH",33.883,115.767,TMIN,-3
2020-01-15T00:00:00,GHCND:CHM00058221,"BENGBU, CH",32.95,117.367,PRCP,5.3
2020-01-15T00:00:00,GHCND:CHM00058221,"BENGBU, CH",32.95,117.367,SNWD,10
2020-01-15T00:00:00,GHCND:CHM00058221,"BENGBU, CH",32.95,117.367,TAVG,1.1
2020-01-15T00:00:00,GHCND:CHM00058221,"BENGBU, CH",32.95,117.367,TMAX,4.5
2020-01-15T00:00:00,GHCND:CHM00058221,"BENGBU, CH",32.95,117.367,TMIN,-3
2020-01-15T00:00:00,GHCND:CHM00058238,"NANJING, CH",31.933,118.9,PRCP,14.2
2020-01-15T00:00:00,GHCND:CHM00058238,"NANJING, CH",31.933,118.9,SNWD,10
2020-01-15T00:00:00,GHCND:CHM00058238,"NANJING, CH",31.933,118.9,TAVG,2.3
2020-01-15T00:00:00,GHCND:CHM00058238,"NANJING, CH",31.933,118.9,TMAX,6.1
2020-01-15T00:00:00,GHCND:CHM00058238,"NANJING, CH",31.933,118.9,TMIN,-0.2
2020-01-15T00:00:00,GHCND:CHM00058251,"DONGTAI, CH",32.85,120.283,PRCP,2.5
2020-01-15T00:00:00,GHCND:CHM00058251,"DONGTAI, CH",32.85,120.283,TAVG,3.9
2020-01-15T00:00:00,GHCND:CHM00058251,"DONGTAI, CH",32.85,120.283,TMAX,6.3
2020-01-15T00:00:00,GHCND:CHM00058251,"DONGTAI, CH",32.85,120.283,TMIN,-2.9
